date,ticker,LAST_PRICE,sector
2010-12-10,SPX,1240.4,Index
2010-12-13,SPX,1240.46,Index
2010-12-14,SPX,1241.59,Index
2010-12-15,SPX,1235.23,Index
2010-12-16,SPX,1242.87,Index
2010-12-17,SPX,1243.91,Index
2010-12-20,SPX,1247.08,Index
2010-12-21,SPX,1254.6,Index
2010-12-22,SPX,1258.84,Index
2010-12-23,SPX,1256.77,Index
2010-12-27,SPX,1257.54,Index
2010-12-28,SPX,1258.51,Index
2010-12-29,SPX,1259.78,Index
2010-12-30,SPX,1257.88,Index
2010-12-31,SPX,1257.64,Index
2011-01-03,SPX,1271.87,Index
2011-01-04,SPX,1270.2,Index
2011-01-05,SPX,1276.56,Index
2011-01-06,SPX,1273.85,Index
2011-01-07,SPX,1271.5,Index
2011-01-10,SPX,1269.75,Index
2011-01-11,SPX,1274.48,Index
2011-01-12,SPX,1285.96,Index
2011-01-13,SPX,1283.76,Index
2011-01-14,SPX,1293.24,Index
2011-01-18,SPX,1295.02,Index
2011-01-19,SPX,1281.92,Index
2011-01-20,SPX,1280.26,Index
2011-01-21,SPX,1283.35,Index
2011-01-24,SPX,1290.84,Index
2011-01-25,SPX,1291.18,Index
2011-01-26,SPX,1296.63,Index
2011-01-27,SPX,1299.54,Index
2011-01-28,SPX,1276.34,Index
2011-01-31,SPX,1286.12,Index
2011-02-01,SPX,1307.59,Index
2011-02-02,SPX,1304.03,Index
2011-02-03,SPX,1307.1,Index
2011-02-04,SPX,1310.87,Index
2011-02-07,SPX,1319.05,Index
2011-02-08,SPX,1324.57,Index
2011-02-09,SPX,1320.88,Index
2011-02-10,SPX,1321.87,Index
2011-02-11,SPX,1329.15,Index
2011-02-14,SPX,1332.32,Index
2011-02-15,SPX,1328.01,Index
2011-02-16,SPX,1336.32,Index
2011-02-17,SPX,1340.43,Index
2011-02-18,SPX,1343.01,Index
2011-02-22,SPX,1315.44,Index
2011-02-23,SPX,1307.4,Index
2011-02-24,SPX,1306.1,Index
2011-02-25,SPX,1319.88,Index
2011-02-28,SPX,1327.22,Index
2011-03-01,SPX,1306.33,Index
2011-03-02,SPX,1308.44,Index
2011-03-03,SPX,1330.97,Index
2011-03-04,SPX,1321.15,Index
2011-03-07,SPX,1310.13,Index
2011-03-08,SPX,1321.82,Index
2011-03-09,SPX,1320.02,Index
2011-03-10,SPX,1295.11,Index
2011-03-11,SPX,1304.28,Index
2011-03-14,SPX,1296.39,Index
2011-03-15,SPX,1281.87,Index
2011-03-16,SPX,1256.88,Index
2011-03-17,SPX,1273.72,Index
2011-03-18,SPX,1279.2,Index
2011-03-21,SPX,1298.38,Index
2011-03-22,SPX,1293.77,Index
2011-03-23,SPX,1297.54,Index
2011-03-24,SPX,1309.66,Index
2011-03-25,SPX,1313.8,Index
2011-03-28,SPX,1310.19,Index
2011-03-29,SPX,1319.44,Index
2011-03-30,SPX,1328.26,Index
2011-03-31,SPX,1325.83,Index
2011-04-01,SPX,1332.41,Index
2011-04-04,SPX,1332.87,Index
2011-04-05,SPX,1332.63,Index
2011-04-06,SPX,1335.54,Index
2011-04-07,SPX,1333.51,Index
2011-04-08,SPX,1328.17,Index
2011-04-11,SPX,1324.46,Index
2011-04-12,SPX,1314.16,Index
2011-04-13,SPX,1314.41,Index
2011-04-14,SPX,1314.52,Index
2011-04-15,SPX,1319.68,Index
2011-04-18,SPX,1305.14,Index
2011-04-19,SPX,1312.62,Index
2011-04-20,SPX,1330.36,Index
2011-04-21,SPX,1337.38,Index
2011-04-25,SPX,1335.25,Index
2011-04-26,SPX,1347.24,Index
2011-04-27,SPX,1355.66,Index
2011-04-28,SPX,1360.48,Index
2011-04-29,SPX,1363.61,Index
2011-05-02,SPX,1361.22,Index
2011-05-03,SPX,1356.62,Index
2011-05-04,SPX,1347.32,Index
2011-05-05,SPX,1335.1,Index
2011-05-06,SPX,1340.2,Index
2011-05-09,SPX,1346.29,Index
2011-05-10,SPX,1357.16,Index
2011-05-11,SPX,1342.08,Index
2011-05-12,SPX,1348.65,Index
2011-05-13,SPX,1337.77,Index
2011-05-16,SPX,1329.47,Index
2011-05-17,SPX,1328.98,Index
2011-05-18,SPX,1340.68,Index
2011-05-19,SPX,1343.6,Index
2011-05-20,SPX,1333.27,Index
2011-05-23,SPX,1317.37,Index
2011-05-24,SPX,1316.28,Index
2011-05-25,SPX,1320.47,Index
2011-05-26,SPX,1325.69,Index
2011-05-27,SPX,1331.1,Index
2011-05-31,SPX,1345.2,Index
2011-06-01,SPX,1314.55,Index
2011-06-02,SPX,1312.94,Index
2011-06-03,SPX,1300.16,Index
2011-06-06,SPX,1286.17,Index
2011-06-07,SPX,1284.94,Index
2011-06-08,SPX,1279.56,Index
2011-06-09,SPX,1289,Index
2011-06-10,SPX,1270.98,Index
2011-06-13,SPX,1271.83,Index
2011-06-14,SPX,1287.87,Index
2011-06-15,SPX,1265.42,Index
2011-06-16,SPX,1267.64,Index
2011-06-17,SPX,1271.5,Index
2011-06-20,SPX,1278.36,Index
2011-06-21,SPX,1295.52,Index
2011-06-22,SPX,1287.14,Index
2011-06-23,SPX,1283.5,Index
2011-06-24,SPX,1268.45,Index
2011-06-27,SPX,1280.1,Index
2011-06-28,SPX,1296.67,Index
2011-06-29,SPX,1307.41,Index
2011-06-30,SPX,1320.64,Index
2011-07-01,SPX,1339.67,Index
2011-07-05,SPX,1337.88,Index
2011-07-06,SPX,1339.22,Index
2011-07-07,SPX,1353.22,Index
2011-07-08,SPX,1343.8,Index
2011-07-11,SPX,1319.49,Index
2011-07-12,SPX,1313.64,Index
2011-07-13,SPX,1317.72,Index
2011-07-14,SPX,1308.87,Index
2011-07-15,SPX,1316.14,Index
2011-07-18,SPX,1305.44,Index
2011-07-19,SPX,1326.73,Index
2011-07-20,SPX,1325.84,Index
2011-07-21,SPX,1343.8,Index
2011-07-22,SPX,1345.02,Index
2011-07-25,SPX,1337.43,Index
2011-07-26,SPX,1331.94,Index
2011-07-27,SPX,1304.89,Index
2011-07-28,SPX,1300.67,Index
2011-07-29,SPX,1292.28,Index
2011-08-01,SPX,1286.94,Index
2011-08-02,SPX,1254.05,Index
2011-08-03,SPX,1260.34,Index
2011-08-04,SPX,1200.07,Index
2011-08-05,SPX,1199.38,Index
2011-08-08,SPX,1119.46,Index
2011-08-09,SPX,1172.53,Index
2011-08-10,SPX,1120.76,Index
2011-08-11,SPX,1172.64,Index
2011-08-12,SPX,1178.81,Index
2011-08-15,SPX,1204.49,Index
2011-08-16,SPX,1192.76,Index
2011-08-17,SPX,1193.89,Index
2011-08-18,SPX,1140.65,Index
2011-08-19,SPX,1123.53,Index
2011-08-22,SPX,1123.82,Index
2011-08-23,SPX,1162.35,Index
2011-08-24,SPX,1177.6,Index
2011-08-25,SPX,1159.27,Index
2011-08-26,SPX,1176.8,Index
2011-08-29,SPX,1210.08,Index
2011-08-30,SPX,1212.92,Index
2011-08-31,SPX,1218.89,Index
2011-09-01,SPX,1204.42,Index
2011-09-02,SPX,1173.97,Index
2011-09-06,SPX,1165.24,Index
2011-09-07,SPX,1198.62,Index
2011-09-08,SPX,1185.9,Index
2011-09-09,SPX,1154.23,Index
2011-09-12,SPX,1162.27,Index
2011-09-13,SPX,1172.87,Index
2011-09-14,SPX,1188.68,Index
2011-09-15,SPX,1209.11,Index
2011-09-16,SPX,1216.01,Index
2011-09-19,SPX,1204.09,Index
2011-09-20,SPX,1202.09,Index
2011-09-21,SPX,1166.76,Index
2011-09-22,SPX,1129.56,Index
2011-09-23,SPX,1136.43,Index
2011-09-26,SPX,1162.95,Index
2011-09-27,SPX,1175.38,Index
2011-09-28,SPX,1151.06,Index
2011-09-29,SPX,1160.4,Index
2011-09-30,SPX,1131.42,Index
2011-10-03,SPX,1099.23,Index
2011-10-04,SPX,1123.95,Index
2011-10-05,SPX,1144.03,Index
2011-10-06,SPX,1164.97,Index
2011-10-07,SPX,1155.46,Index
2011-10-10,SPX,1194.89,Index
2011-10-11,SPX,1195.54,Index
2011-10-12,SPX,1207.25,Index
2011-10-13,SPX,1203.66,Index
2011-10-14,SPX,1224.58,Index
2011-10-17,SPX,1200.86,Index
2011-10-18,SPX,1225.38,Index
2011-10-19,SPX,1209.88,Index
2011-10-20,SPX,1215.39,Index
2011-10-21,SPX,1238.25,Index
2011-10-24,SPX,1254.19,Index
2011-10-25,SPX,1229.05,Index
2011-10-26,SPX,1242,Index
2011-10-27,SPX,1284.59,Index
2011-10-28,SPX,1285.09,Index
2011-10-31,SPX,1253.3,Index
2011-11-01,SPX,1218.28,Index
2011-11-02,SPX,1237.9,Index
2011-11-03,SPX,1261.15,Index
2011-11-04,SPX,1253.23,Index
2011-11-07,SPX,1261.12,Index
2011-11-08,SPX,1275.92,Index
2011-11-09,SPX,1229.1,Index
2011-11-10,SPX,1239.69,Index
2011-11-11,SPX,1263.85,Index
2011-11-14,SPX,1251.78,Index
2011-11-15,SPX,1257.81,Index
2011-11-16,SPX,1236.91,Index
2011-11-17,SPX,1216.13,Index
2011-11-18,SPX,1215.65,Index
2011-11-21,SPX,1192.98,Index
2011-11-22,SPX,1188.04,Index
2011-11-23,SPX,1161.79,Index
2011-11-25,SPX,1158.67,Index
2011-11-28,SPX,1192.55,Index
2011-11-29,SPX,1195.19,Index
2011-11-30,SPX,1246.96,Index
2011-12-01,SPX,1244.58,Index
2011-12-02,SPX,1244.28,Index
2011-12-05,SPX,1257.08,Index
2011-12-06,SPX,1258.47,Index
2011-12-07,SPX,1261.01,Index
2011-12-08,SPX,1234.35,Index
2011-12-09,SPX,1255.19,Index
2011-12-12,SPX,1236.47,Index
2011-12-13,SPX,1225.73,Index
2011-12-14,SPX,1211.82,Index
2011-12-15,SPX,1215.75,Index
2011-12-16,SPX,1219.66,Index
2011-12-19,SPX,1205.35,Index
2011-12-20,SPX,1241.3,Index
2011-12-21,SPX,1243.72,Index
2011-12-22,SPX,1254,Index
2011-12-23,SPX,1265.33,Index
2011-12-27,SPX,1265.43,Index
2011-12-28,SPX,1249.64,Index
2011-12-29,SPX,1263.02,Index
2011-12-30,SPX,1257.6,Index
2012-01-03,SPX,1277.06,Index
2012-01-04,SPX,1277.3,Index
2012-01-05,SPX,1281.06,Index
2012-01-06,SPX,1277.81,Index
2012-01-09,SPX,1280.7,Index
2012-01-10,SPX,1292.08,Index
2012-01-11,SPX,1292.48,Index
2012-01-12,SPX,1295.5,Index
2012-01-13,SPX,1289.09,Index
2012-01-17,SPX,1293.67,Index
2012-01-18,SPX,1308.04,Index
2012-01-19,SPX,1314.5,Index
2012-01-20,SPX,1315.38,Index
2012-01-23,SPX,1316,Index
2012-01-24,SPX,1314.65,Index
2012-01-25,SPX,1326.05,Index
2012-01-26,SPX,1318.43,Index
2012-01-27,SPX,1316.33,Index
2012-01-30,SPX,1313.01,Index
2012-01-31,SPX,1312.41,Index
2012-02-01,SPX,1324.09,Index
2012-02-02,SPX,1325.54,Index
2012-02-03,SPX,1344.9,Index
2012-02-06,SPX,1344.33,Index
2012-02-07,SPX,1347.05,Index
2012-02-08,SPX,1349.96,Index
2012-02-09,SPX,1351.95,Index
2012-02-10,SPX,1342.64,Index
2012-02-13,SPX,1351.77,Index
2012-02-14,SPX,1350.5,Index
2012-02-15,SPX,1343.23,Index
2012-02-16,SPX,1358.04,Index
2012-02-17,SPX,1361.23,Index
2012-02-21,SPX,1362.21,Index
2012-02-22,SPX,1357.66,Index
2012-02-23,SPX,1363.46,Index
2012-02-24,SPX,1365.74,Index
2012-02-27,SPX,1367.59,Index
2012-02-28,SPX,1372.18,Index
2012-02-29,SPX,1365.68,Index
2012-03-01,SPX,1374.09,Index
2012-03-02,SPX,1369.63,Index
2012-03-05,SPX,1364.33,Index
2012-03-06,SPX,1343.36,Index
2012-03-07,SPX,1352.63,Index
2012-03-08,SPX,1365.91,Index
2012-03-09,SPX,1370.87,Index
2012-03-12,SPX,1371.09,Index
2012-03-13,SPX,1395.95,Index
2012-03-14,SPX,1394.28,Index
2012-03-15,SPX,1402.6,Index
2012-03-16,SPX,1404.17,Index
2012-03-19,SPX,1409.75,Index
2012-03-20,SPX,1405.52,Index
2012-03-21,SPX,1402.89,Index
2012-03-22,SPX,1392.78,Index
2012-03-23,SPX,1397.11,Index
2012-03-26,SPX,1416.51,Index
2012-03-27,SPX,1412.52,Index
2012-03-28,SPX,1405.54,Index
2012-03-29,SPX,1403.28,Index
2012-03-30,SPX,1408.47,Index
2012-04-02,SPX,1419.04,Index
2012-04-03,SPX,1413.38,Index
2012-04-04,SPX,1398.96,Index
2012-04-05,SPX,1398.08,Index
2012-04-09,SPX,1382.2,Index
2012-04-10,SPX,1358.59,Index
2012-04-11,SPX,1368.71,Index
2012-04-12,SPX,1387.57,Index
2012-04-13,SPX,1370.26,Index
2012-04-16,SPX,1369.57,Index
2012-04-17,SPX,1390.78,Index
2012-04-18,SPX,1385.14,Index
2012-04-19,SPX,1376.92,Index
2012-04-20,SPX,1378.53,Index
2012-04-23,SPX,1366.94,Index
2012-04-24,SPX,1371.97,Index
2012-04-25,SPX,1390.69,Index
2012-04-26,SPX,1399.98,Index
2012-04-27,SPX,1403.36,Index
2012-04-30,SPX,1397.91,Index
2012-05-01,SPX,1405.82,Index
2012-05-02,SPX,1402.31,Index
2012-05-03,SPX,1391.57,Index
2012-05-04,SPX,1369.1,Index
2012-05-07,SPX,1369.58,Index
2012-05-08,SPX,1363.72,Index
2012-05-09,SPX,1354.58,Index
2012-05-10,SPX,1357.99,Index
2012-05-11,SPX,1353.39,Index
2012-05-14,SPX,1338.35,Index
2012-05-15,SPX,1330.66,Index
2012-05-16,SPX,1324.8,Index
2012-05-17,SPX,1304.86,Index
2012-05-18,SPX,1295.22,Index
2012-05-21,SPX,1315.99,Index
2012-05-22,SPX,1316.63,Index
2012-05-23,SPX,1318.86,Index
2012-05-24,SPX,1320.68,Index
2012-05-25,SPX,1317.82,Index
2012-05-29,SPX,1332.42,Index
2012-05-30,SPX,1313.32,Index
2012-05-31,SPX,1310.33,Index
2012-06-01,SPX,1278.04,Index
2012-06-04,SPX,1278.18,Index
2012-06-05,SPX,1285.5,Index
2012-06-06,SPX,1315.13,Index
2012-06-07,SPX,1314.99,Index
2012-06-08,SPX,1325.66,Index
2012-06-11,SPX,1308.93,Index
2012-06-12,SPX,1324.18,Index
2012-06-13,SPX,1314.88,Index
2012-06-14,SPX,1329.1,Index
2012-06-15,SPX,1342.84,Index
2012-06-18,SPX,1344.78,Index
2012-06-19,SPX,1357.98,Index
2012-06-20,SPX,1355.69,Index
2012-06-21,SPX,1325.51,Index
2012-06-22,SPX,1335.02,Index
2012-06-25,SPX,1313.72,Index
2012-06-26,SPX,1319.99,Index
2012-06-27,SPX,1331.85,Index
2012-06-28,SPX,1329.04,Index
2012-06-29,SPX,1362.16,Index
2012-07-02,SPX,1365.51,Index
2012-07-03,SPX,1374.02,Index
2012-07-05,SPX,1367.58,Index
2012-07-06,SPX,1354.68,Index
2012-07-09,SPX,1352.46,Index
2012-07-10,SPX,1341.47,Index
2012-07-11,SPX,1341.45,Index
2012-07-12,SPX,1334.76,Index
2012-07-13,SPX,1356.78,Index
2012-07-16,SPX,1353.64,Index
2012-07-17,SPX,1363.67,Index
2012-07-18,SPX,1372.78,Index
2012-07-19,SPX,1376.51,Index
2012-07-20,SPX,1362.66,Index
2012-07-23,SPX,1350.52,Index
2012-07-24,SPX,1338.31,Index
2012-07-25,SPX,1337.89,Index
2012-07-26,SPX,1360.02,Index
2012-07-27,SPX,1385.97,Index
2012-07-30,SPX,1385.3,Index
2012-07-31,SPX,1379.32,Index
2012-08-01,SPX,1375.14,Index
2012-08-02,SPX,1365,Index
2012-08-03,SPX,1390.99,Index
2012-08-06,SPX,1394.23,Index
2012-08-07,SPX,1401.35,Index
2012-08-08,SPX,1402.22,Index
2012-08-09,SPX,1402.8,Index
2012-08-10,SPX,1405.87,Index
2012-08-13,SPX,1404.11,Index
2012-08-14,SPX,1403.93,Index
2012-08-15,SPX,1405.53,Index
2012-08-16,SPX,1415.51,Index
2012-08-17,SPX,1418.16,Index
2012-08-20,SPX,1418.13,Index
2012-08-21,SPX,1413.17,Index
2012-08-22,SPX,1413.49,Index
2012-08-23,SPX,1402.08,Index
2012-08-24,SPX,1411.13,Index
2012-08-27,SPX,1410.44,Index
2012-08-28,SPX,1409.3,Index
2012-08-29,SPX,1410.49,Index
2012-08-30,SPX,1399.48,Index
2012-08-31,SPX,1406.58,Index
2012-09-04,SPX,1404.94,Index
2012-09-05,SPX,1403.44,Index
2012-09-06,SPX,1432.12,Index
2012-09-07,SPX,1437.92,Index
2012-09-10,SPX,1429.08,Index
2012-09-11,SPX,1433.56,Index
2012-09-12,SPX,1436.56,Index
2012-09-13,SPX,1459.99,Index
2012-09-14,SPX,1465.77,Index
2012-09-17,SPX,1461.19,Index
2012-09-18,SPX,1459.32,Index
2012-09-19,SPX,1461.05,Index
2012-09-20,SPX,1460.26,Index
2012-09-21,SPX,1460.15,Index
2012-09-24,SPX,1456.89,Index
2012-09-25,SPX,1441.59,Index
2012-09-26,SPX,1433.32,Index
2012-09-27,SPX,1447.15,Index
2012-09-28,SPX,1440.67,Index
2012-10-01,SPX,1444.49,Index
2012-10-02,SPX,1445.75,Index
2012-10-03,SPX,1450.99,Index
2012-10-04,SPX,1461.4,Index
2012-10-05,SPX,1460.93,Index
2012-10-08,SPX,1455.88,Index
2012-10-09,SPX,1441.48,Index
2012-10-10,SPX,1432.56,Index
2012-10-11,SPX,1432.84,Index
2012-10-12,SPX,1428.59,Index
2012-10-15,SPX,1440.13,Index
2012-10-16,SPX,1454.92,Index
2012-10-17,SPX,1460.91,Index
2012-10-18,SPX,1457.34,Index
2012-10-19,SPX,1433.19,Index
2012-10-22,SPX,1433.82,Index
2012-10-23,SPX,1413.11,Index
2012-10-24,SPX,1408.75,Index
2012-10-25,SPX,1412.97,Index
2012-10-26,SPX,1411.94,Index
2012-10-31,SPX,1412.16,Index
2012-11-01,SPX,1427.59,Index
2012-11-02,SPX,1414.2,Index
2012-11-05,SPX,1417.26,Index
2012-11-06,SPX,1428.39,Index
2012-11-07,SPX,1394.53,Index
2012-11-08,SPX,1377.51,Index
2012-11-09,SPX,1379.85,Index
2012-11-12,SPX,1380.03,Index
2012-11-13,SPX,1374.53,Index
2012-11-14,SPX,1355.49,Index
2012-11-15,SPX,1353.33,Index
2012-11-16,SPX,1359.88,Index
2012-11-19,SPX,1386.89,Index
2012-11-20,SPX,1387.81,Index
2012-11-21,SPX,1391.03,Index
2012-11-23,SPX,1409.15,Index
2012-11-26,SPX,1406.29,Index
2012-11-27,SPX,1398.94,Index
2012-11-28,SPX,1409.93,Index
2012-11-29,SPX,1415.95,Index
2012-11-30,SPX,1416.18,Index
2012-12-03,SPX,1409.46,Index
2012-12-04,SPX,1407.05,Index
2012-12-05,SPX,1409.28,Index
2012-12-06,SPX,1413.94,Index
2012-12-07,SPX,1418.07,Index
2012-12-10,SPX,1418.55,Index
2012-12-11,SPX,1427.84,Index
2012-12-12,SPX,1428.48,Index
2012-12-13,SPX,1419.45,Index
2012-12-14,SPX,1413.58,Index
2012-12-17,SPX,1430.36,Index
2012-12-18,SPX,1446.79,Index
2012-12-19,SPX,1435.81,Index
2012-12-20,SPX,1443.69,Index
2012-12-21,SPX,1430.15,Index
2012-12-24,SPX,1426.66,Index
2012-12-26,SPX,1419.83,Index
2012-12-27,SPX,1418.1,Index
2012-12-28,SPX,1402.43,Index
2012-12-31,SPX,1426.19,Index
2013-01-02,SPX,1462.42,Index
2013-01-03,SPX,1459.37,Index
2013-01-04,SPX,1466.47,Index
2013-01-07,SPX,1461.89,Index
2013-01-08,SPX,1457.15,Index
2013-01-09,SPX,1461.02,Index
2013-01-10,SPX,1472.12,Index
2013-01-11,SPX,1472.05,Index
2013-01-14,SPX,1470.68,Index
2013-01-15,SPX,1472.34,Index
2013-01-16,SPX,1472.63,Index
2013-01-17,SPX,1480.94,Index
2013-01-18,SPX,1485.98,Index
2013-01-22,SPX,1492.56,Index
2013-01-23,SPX,1494.81,Index
2013-01-24,SPX,1494.82,Index
2013-01-25,SPX,1502.96,Index
2013-01-28,SPX,1500.18,Index
2013-01-29,SPX,1507.84,Index
2013-01-30,SPX,1501.96,Index
2013-01-31,SPX,1498.11,Index
2013-02-01,SPX,1513.17,Index
2013-02-04,SPX,1495.71,Index
2013-02-05,SPX,1511.29,Index
2013-02-06,SPX,1512.12,Index
2013-02-07,SPX,1509.39,Index
2013-02-08,SPX,1517.93,Index
2013-02-11,SPX,1517.01,Index
2013-02-12,SPX,1519.43,Index
2013-02-13,SPX,1520.33,Index
2013-02-14,SPX,1521.38,Index
2013-02-15,SPX,1519.79,Index
2013-02-19,SPX,1530.94,Index
2013-02-20,SPX,1511.95,Index
2013-02-21,SPX,1502.42,Index
2013-02-22,SPX,1515.6,Index
2013-02-25,SPX,1487.85,Index
2013-02-26,SPX,1496.94,Index
2013-02-27,SPX,1515.99,Index
2013-02-28,SPX,1514.68,Index
2013-03-01,SPX,1518.2,Index
2013-03-04,SPX,1525.2,Index
2013-03-05,SPX,1539.79,Index
2013-03-06,SPX,1541.46,Index
2013-03-07,SPX,1544.26,Index
2013-03-08,SPX,1551.18,Index
2013-03-11,SPX,1556.22,Index
2013-03-12,SPX,1552.48,Index
2013-03-13,SPX,1554.52,Index
2013-03-14,SPX,1563.23,Index
2013-03-15,SPX,1560.7,Index
2013-03-18,SPX,1552.1,Index
2013-03-19,SPX,1548.34,Index
2013-03-20,SPX,1558.71,Index
2013-03-21,SPX,1545.8,Index
2013-03-22,SPX,1556.89,Index
2013-03-25,SPX,1551.69,Index
2013-03-26,SPX,1563.77,Index
2013-03-27,SPX,1562.85,Index
2013-03-28,SPX,1569.19,Index
2013-04-01,SPX,1562.17,Index
2013-04-02,SPX,1570.25,Index
2013-04-03,SPX,1553.69,Index
2013-04-04,SPX,1559.98,Index
2013-04-05,SPX,1553.28,Index
2013-04-08,SPX,1563.07,Index
2013-04-09,SPX,1568.61,Index
2013-04-10,SPX,1587.73,Index
2013-04-11,SPX,1593.37,Index
2013-04-12,SPX,1588.85,Index
2013-04-15,SPX,1552.36,Index
2013-04-16,SPX,1574.57,Index
2013-04-17,SPX,1552.01,Index
2013-04-18,SPX,1541.61,Index
2013-04-19,SPX,1555.25,Index
2013-04-22,SPX,1562.5,Index
2013-04-23,SPX,1578.78,Index
2013-04-24,SPX,1578.79,Index
2013-04-25,SPX,1585.16,Index
2013-04-26,SPX,1582.24,Index
2013-04-29,SPX,1593.61,Index
2013-04-30,SPX,1597.57,Index
2013-05-01,SPX,1582.7,Index
2013-05-02,SPX,1597.59,Index
2013-05-03,SPX,1614.42,Index
2013-05-06,SPX,1617.5,Index
2013-05-07,SPX,1625.96,Index
2013-05-08,SPX,1632.69,Index
2013-05-09,SPX,1626.67,Index
2013-05-10,SPX,1633.7,Index
2013-05-13,SPX,1633.77,Index
2013-05-14,SPX,1650.34,Index
2013-05-15,SPX,1658.78,Index
2013-05-16,SPX,1650.47,Index
2013-05-17,SPX,1667.47,Index
2013-05-20,SPX,1666.29,Index
2013-05-21,SPX,1669.16,Index
2013-05-22,SPX,1655.35,Index
2013-05-23,SPX,1650.51,Index
2013-05-24,SPX,1649.6,Index
2013-05-28,SPX,1660.06,Index
2013-05-29,SPX,1648.36,Index
2013-05-30,SPX,1654.41,Index
2013-05-31,SPX,1630.74,Index
2013-06-03,SPX,1640.42,Index
2013-06-04,SPX,1631.38,Index
2013-06-05,SPX,1608.9,Index
2013-06-06,SPX,1622.56,Index
2013-06-07,SPX,1643.38,Index
2013-06-10,SPX,1642.81,Index
2013-06-11,SPX,1626.13,Index
2013-06-12,SPX,1612.52,Index
2013-06-13,SPX,1636.36,Index
2013-06-14,SPX,1626.73,Index
2013-06-17,SPX,1639.04,Index
2013-06-18,SPX,1651.81,Index
2013-06-19,SPX,1628.93,Index
2013-06-20,SPX,1588.19,Index
2013-06-21,SPX,1592.43,Index
2013-06-24,SPX,1573.09,Index
2013-06-25,SPX,1588.03,Index
2013-06-26,SPX,1603.26,Index
2013-06-27,SPX,1613.2,Index
2013-06-28,SPX,1606.28,Index
2013-07-01,SPX,1614.96,Index
2013-07-02,SPX,1614.08,Index
2013-07-03,SPX,1615.41,Index
2013-07-05,SPX,1631.89,Index
2013-07-08,SPX,1640.46,Index
2013-07-09,SPX,1652.32,Index
2013-07-10,SPX,1652.62,Index
2013-07-11,SPX,1675.02,Index
2013-07-12,SPX,1680.19,Index
2013-07-15,SPX,1682.5,Index
2013-07-16,SPX,1676.26,Index
2013-07-17,SPX,1680.91,Index
2013-07-18,SPX,1689.37,Index
2013-07-19,SPX,1692.09,Index
2013-07-22,SPX,1695.53,Index
2013-07-23,SPX,1692.39,Index
2013-07-24,SPX,1685.94,Index
2013-07-25,SPX,1690.25,Index
2013-07-26,SPX,1691.65,Index
2013-07-29,SPX,1685.33,Index
2013-07-30,SPX,1685.96,Index
2013-07-31,SPX,1685.73,Index
2013-08-01,SPX,1706.87,Index
2013-08-02,SPX,1709.67,Index
2013-08-05,SPX,1707.14,Index
2013-08-06,SPX,1697.37,Index
2013-08-07,SPX,1690.91,Index
2013-08-08,SPX,1697.48,Index
2013-08-09,SPX,1691.42,Index
2013-08-12,SPX,1689.47,Index
2013-08-13,SPX,1694.16,Index
2013-08-14,SPX,1685.39,Index
2013-08-15,SPX,1661.32,Index
2013-08-16,SPX,1655.83,Index
2013-08-19,SPX,1646.06,Index
2013-08-20,SPX,1652.35,Index
2013-08-21,SPX,1642.8,Index
2013-08-22,SPX,1656.96,Index
2013-08-23,SPX,1663.5,Index
2013-08-26,SPX,1656.78,Index
2013-08-27,SPX,1630.48,Index
2013-08-28,SPX,1634.96,Index
2013-08-29,SPX,1638.17,Index
2013-08-30,SPX,1632.97,Index
2013-09-03,SPX,1639.77,Index
2013-09-04,SPX,1653.08,Index
2013-09-05,SPX,1655.08,Index
2013-09-06,SPX,1655.17,Index
2013-09-09,SPX,1671.71,Index
2013-09-10,SPX,1683.99,Index
2013-09-11,SPX,1689.13,Index
2013-09-12,SPX,1683.42,Index
2013-09-13,SPX,1687.99,Index
2013-09-16,SPX,1697.6,Index
2013-09-17,SPX,1704.76,Index
2013-09-18,SPX,1725.52,Index
2013-09-19,SPX,1722.34,Index
2013-09-20,SPX,1709.91,Index
2013-09-23,SPX,1701.84,Index
2013-09-24,SPX,1697.42,Index
2013-09-25,SPX,1692.77,Index
2013-09-26,SPX,1698.67,Index
2013-09-27,SPX,1691.75,Index
2013-09-30,SPX,1681.55,Index
2013-10-01,SPX,1695,Index
2013-10-02,SPX,1693.87,Index
2013-10-03,SPX,1678.66,Index
2013-10-04,SPX,1690.5,Index
2013-10-07,SPX,1676.12,Index
2013-10-08,SPX,1655.45,Index
2013-10-09,SPX,1656.4,Index
2013-10-10,SPX,1692.56,Index
2013-10-11,SPX,1703.2,Index
2013-10-14,SPX,1710.14,Index
2013-10-15,SPX,1698.06,Index
2013-10-16,SPX,1721.54,Index
2013-10-17,SPX,1733.15,Index
2013-10-18,SPX,1744.5,Index
2013-10-21,SPX,1744.66,Index
2013-10-22,SPX,1754.67,Index
2013-10-23,SPX,1746.38,Index
2013-10-24,SPX,1752.07,Index
2013-10-25,SPX,1759.77,Index
2013-10-28,SPX,1762.11,Index
2013-10-29,SPX,1771.95,Index
2013-10-30,SPX,1763.31,Index
2013-10-31,SPX,1756.54,Index
2013-11-01,SPX,1761.64,Index
2013-11-04,SPX,1767.93,Index
2013-11-05,SPX,1762.97,Index
2013-11-06,SPX,1770.49,Index
2013-11-07,SPX,1747.15,Index
2013-11-08,SPX,1770.61,Index
2013-11-11,SPX,1771.89,Index
2013-11-12,SPX,1767.69,Index
